Resultats per municipi - 2017

;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;062;Castellnou de Bages                               ;       965;       866;089,74;        99;010,26;         5;000,58;         0;000,00;       861;099,42;       861;099,42;       165;019,16;       306;035,54;       210;024,39;        71;008,25;        43;004,99;        44;005,11;        15;001,74;         6;000,70;         1;000,12;         0;000,00;         0;000,00;07;Bages                                   ;
08;063;Castellolí                                        ;       462;       423;091,56;        39;008,44;         1;000,24;         3;000,71;       419;099,05;       422;099,76;        19;004,50;       207;049,05;       128;030,33;        19;004,50;        17;004,03;        21;004,98;         4;000,95;         4;000,95;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;064;Castellterçol                                     ;     1.875;     1.607;085,71;       268;014,29;         8;000,50;         3;000,19;     1.596;099,32;     1.599;099,50;       154;009,63;       676;042,28;       445;027,83;       107;006,69;        75;004,69;       100;006,25;        27;001,69;        10;000,63;         2;000,13;         0;000,00;         0;000,00;42;Moianès                                 ;
08;065;Castellví de la Marca                             ;     1.177;     1.015;086,24;       162;013,76;         6;000,59;         8;000,79;     1.001;098,62;     1.009;099,41;        96;009,51;       429;042,52;       242;023,98;        69;006,84;        39;003,87;        81;008,03;        34;003,37;         8;000,79;         3;000,30;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;066;Castellví de Rosanes                              ;     1.396;     1.182;084,67;       214;015,33;         2;000,17;         7;000,59;     1.173;099,24;     1.180;099,83;       303;025,68;       241;020,42;       278;023,56;       160;013,56;        92;007,80;        53;004,49;        29;002,46;        15;001,27;         2;000,17;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;067;Centelles                                         ;     5.721;     4.849;084,76;       872;015,24;        26;000,54;        15;000,31;     4.808;099,15;     4.823;099,46;       604;012,52;     2.022;041,92;     1.199;024,86;       353;007,32;       177;003,67;       318;006,59;       112;002,32;        18;000,37;         5;000,10;         0;000,00;         0;000,00;24;Osona                                   ;
08;068;Cervelló                                          ;     6.785;     5.663;083,46;     1.122;016,54;        19;000,34;        16;000,28;     5.628;099,38;     5.644;099,66;     1.474;026,12;     1.021;018,09;     1.504;026,65;       741;013,13;       401;007,10;       176;003,12;       221;003,92;        73;001,29;        17;000,30;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;069;Collbató                                          ;     3.237;     2.813;086,90;       424;013,10;        16;000,57;         4;000,14;     2.793;099,29;     2.797;099,43;       594;021,24;       685;024,49;       820;029,32;       258;009,22;       175;006,26;       162;005,79;        73;002,61;        18;000,64;         8;000,29;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;070;Collsuspina                                       ;       266;       237;089,10;        29;010,90;         0;000,00;         1;000,42;       236;099,58;       237;100,00;        15;006,33;       118;049,79;        68;028,69;         9;003,80;         7;002,95;        16;006,75;         1;000,42;         1;000,42;         1;000,42;         0;000,00;         0;000,00;42;Moianès                                 ;
08;071;Copons                                            ;       248;       214;086,29;        34;013,71;         2;000,93;         1;000,47;       211;098,60;       212;099,07;        18;008,49;        68;032,08;        75;035,38;        17;008,02;         5;002,36;        23;010,85;         3;001,42;         2;000,94;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;072;Corbera de Llobregat                              ;    10.487;     8.477;080,83;     2.010;019,17;        31;000,37;        40;000,47;     8.406;099,16;     8.446;099,63;     2.114;025,03;     1.769;020,94;     2.288;027,09;       972;011,51;       547;006,48;       357;004,23;       260;003,08;        83;000,98;        16;000,19;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;073;Cornellà de Llobregat                             ;    62.206;    50.966;081,93;    11.240;018,07;       173;000,34;       175;000,34;    50.618;099,32;    50.793;099,66;    16.982;033,43;     3.031;005,97;     7.382;014,53;    12.537;024,68;     5.761;011,34;     1.491;002,94;     2.662;005,24;       571;001,12;       201;000,40;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;074;Cubelles                                          ;    10.813;     8.592;079,46;     2.221;020,54;        32;000,37;        30;000,35;     8.530;099,28;     8.560;099,63;     2.883;033,68;     1.215;014,19;     1.816;021,21;     1.250;014,60;       666;007,78;       248;002,90;       332;003,88;        94;001,10;        26;000,30;         0;000,00;         0;000,00;17;Garraf                                  ;
08;075;Dosrius                                           ;     3.938;     3.334;084,66;       604;015,34;        18;000,54;        13;000,39;     3.303;099,07;     3.316;099,46;       854;025,75;       775;023,37;       853;025,72;       367;011,07;       199;006,00;       113;003,41;       108;003,26;        31;000,93;         3;000,09;         0;000,00;         0;000,00;21;Maresme                                 ;
08;076;Esparreguera                                      ;    16.354;    13.483;082,44;     2.871;017,56;        47;000,35;        62;000,46;    13.374;099,19;    13.436;099,65;     3.601;026,80;     2.072;015,42;     3.172;023,61;     2.186;016,27;     1.064;007,92;       603;004,49;       454;003,38;       184;001,37;        38;000,28;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;077;Esplugues de Llobregat                            ;    34.562;    28.925;083,69;     5.637;016,31;       134;000,46;       105;000,36;    28.686;099,17;    28.791;099,54;     9.373;032,56;     3.207;011,14;     4.488;015,59;     5.992;020,81;     2.715;009,43;       808;002,81;     1.773;006,16;       253;000,88;        77;000,27;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;078;Espunyola, l'                                     ;       217;       187;086,18;        30;013,82;         1;000,53;         1;000,53;       185;098,93;       186;099,47;         6;003,23;       110;059,14;        41;022,04;         1;000,54;         8;004,30;        15;008,06;         4;002,15;         0;000,00;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;079;Estany, l'                                        ;       327;       298;091,13;        29;008,87;         0;000,00;         3;001,01;       295;098,99;       298;100,00;        15;005,03;       114;038,26;       110;036,91;        22;007,38;         6;002,01;        26;008,72;         2;000,67;         0;000,00;         0;000,00;         0;000,00;         0;000,00;42;Moianès                                 ;
08;080;Fígols                                            ;        38;        32;084,21;         6;015,79;         1;003,13;         0;000,00;        31;096,88;        31;096,88;         3;009,68;         8;025,81;        13;041,94;         2;006,45;         0;000,00;         2;006,45;         3;009,68;         0;000,00;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;081;Fogars de Montclús                                ;       345;       301;087,25;        44;012,75;         3;001,00;         2;000,66;       296;098,34;       298;099,00;        23;007,72;       169;056,71;        51;017,11;         7;002,35;        10;003,36;        32;010,74;         2;000,67;         2;000,67;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;082;Fogars de la Selva                                ;     1.130;       914;080,88;       216;019,12;         7;000,77;         6;000,66;       901;098,58;       907;099,23;       288;031,75;       194;021,39;       134;014,77;       117;012,90;        66;007,28;        33;003,64;        48;005,29;        20;002,21;         1;000,11;         0;000,00;         0;000,00;34;Selva                                   ;
08;083;Folgueroles                                       ;     1.675;     1.568;093,61;       107;006,39;         4;000,26;         5;000,32;     1.559;099,43;     1.564;099,74;        69;004,41;       869;055,56;       434;027,75;        46;002,94;        26;001,66;        97;006,20;        15;000,96;         2;000,13;         1;000,06;         0;000,00;         0;000,00;24;Osona                                   ;
08;084;Fonollosa                                         ;     1.149;       989;086,07;       160;013,93;         0;000,00;         7;000,71;       982;099,29;       989;100,00;       117;011,83;       335;033,87;       304;030,74;        80;008,09;        43;004,35;        58;005,86;        36;003,64;         7;000,71;         2;000,20;         0;000,00;         0;000,00;07;Bages                                   ;
08;085;Font-rubí                                         ;       989;       864;087,36;       125;012,64;         3;000,35;         6;000,69;       855;098,96;       861;099,65;        80;009,29;       397;046,11;       232;026,95;        37;004,30;        20;002,32;        56;006,50;        26;003,02;         7;000,81;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;086;Franqueses del Vallès, les                        ;    13.790;    11.298;081,93;     2.492;018,07;        28;000,25;        57;000,50;    11.213;099,25;    11.270;099,75;     3.510;031,14;     2.072;018,39;     2.386;021,17;     1.510;013,40;       860;007,63;       379;003,36;       356;003,16;       107;000,95;        33;000,29;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;087;Gallifa                                           ;       148;       136;091,89;        12;008,11;         0;000,00;         0;000,00;       136;100,00;       136;100,00;         8;005,88;        63;046,32;        33;024,26;         4;002,94;         9;006,62;        12;008,82;         5;003,68;         2;001,47;         0;000,00;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;088;Garriga, la                                       ;    11.991;    10.328;086,13;     1.663;013,87;        34;000,33;        51;000,49;    10.243;099,18;    10.294;099,67;     1.777;017,26;     3.371;032,75;     2.702;026,25;       888;008,63;       499;004,85;       676;006,57;       256;002,49;        66;000,64;         8;000,08;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;089;Gavà                                              ;    33.943;    27.684;081,56;     6.259;018,44;        78;000,28;       132;000,48;    27.474;099,24;    27.606;099,72;     9.486;034,36;     3.014;010,92;     4.677;016,94;     5.521;020,00;     2.438;008,83;       658;002,38;     1.231;004,46;       345;001,25;       104;000,38;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;090;Gaià                                              ;       132;       117;088,64;        15;011,36;         0;000,00;         1;000,85;       116;099,15;       117;100,00;         7;005,98;        67;057,26;        27;023,08;         4;003,42;         2;001,71;         7;005,98;         2;001,71;         0;000,00;         0;000,00;         0;000,00;         0;000,00;07;Bages                                   ;
08;091;Gelida                                            ;     5.295;     4.473;084,48;       822;015,52;        13;000,29;        29;000,65;     4.431;099,06;     4.460;099,71;       918;020,58;       988;022,15;     1.127;025,27;       603;013,52;       352;007,89;       269;006,03;       115;002,58;        49;001,10;        10;000,22;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;092;Gironella                                         ;     3.711;     3.122;084,13;       589;015,87;        17;000,54;         9;000,29;     3.096;099,17;     3.105;099,46;       307;009,89;     1.295;041,71;       877;028,24;       218;007,02;        95;003,06;       194;006,25;        99;003,19;        11;000,35;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;093;Gisclareny                                        ;        25;        23;092,00;         2;008,00;         0;000,00;         0;000,00;        23;100,00;        23;100,00;         1;004,35;        13;056,52;         7;030,43;         0;000,00;         1;004,35;         1;004,35;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;094;Granada, la                                       ;     1.560;     1.362;087,31;       198;012,69;         1;000,07;        11;000,81;     1.350;099,12;     1.361;099,93;       174;012,78;       477;035,05;       392;028,80;       114;008,38;        65;004,78;        85;006,25;        34;002,50;         7;000,51;         2;000,15;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;095;Granera                                           ;        74;        62;083,78;        12;016,22;         0;000,00;         0;000,00;        62;100,00;        62;100,00;         6;009,68;        33;053,23;        13;020,97;         1;001,61;         2;003,23;         7;011,29;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;42;Moianès                                 ;
08;096;Granollers                                        ;    43.399;    35.407;081,58;     7.992;018,42;       119;000,34;       167;000,47;    35.121;099,19;    35.288;099,66;     9.438;026,75;     7.627;021,61;     7.390;020,94;     5.197;014,73;     2.276;006,45;     1.398;003,96;     1.351;003,83;       360;001,02;        84;000,24;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;097;Gualba                                            ;     1.048;       900;085,88;       148;014,12;         3;000,33;         3;000,33;       894;099,33;       897;099,67;       105;011,71;       342;038,13;       260;028,99;        67;007,47;        43;004,79;        67;007,47;         3;000,33;         7;000,78;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;098;Sant Salvador de Guardiola                        ;     2.367;     1.984;083,82;       383;016,18;         5;000,25;        11;000,55;     1.968;099,19;     1.979;099,75;       486;024,56;       586;029,61;       419;021,17;       152;007,68;       113;005,71;       106;005,36;        82;004,14;        21;001,06;         3;000,15;         0;000,00;         0;000,00;07;Bages                                   ;
08;099;Guardiola de Berguedà                             ;       745;       601;080,67;       144;019,33;         3;000,50;         2;000,33;       596;099,17;       598;099,50;        57;009,53;       220;036,79;       153;025,59;        80;013,38;        23;003,85;        50;008,36;        12;002,01;         1;000,17;         0;000,00;         0;000,00;         0;000,00;14;Berguedà                                ;
08;100;Gurb                                              ;     2.041;     1.868;091,52;       173;008,48;         3;000,16;         9;000,48;     1.856;099,36;     1.865;099,84;       114;006,11;       979;052,49;       538;028,85;        80;004,29;        23;001,23;        93;004,99;        24;001,29;         5;000,27;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;101;Hospitalet de Llobregat, l'                       ;   174.944;   136.892;078,25;    38.052;021,75;       503;000,37;       535;000,39;   135.854;099,24;   136.389;099,63;    45.572;033,41;    10.738;007,87;    20.670;015,16;    31.343;022,98;    13.269;009,73;     3.773;002,77;     8.442;006,19;     1.478;001,08;       569;000,42;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;102;Igualada                                          ;    28.574;    23.696;082,93;     4.878;017,07;        76;000,32;       110;000,46;    23.510;099,22;    23.620;099,68;     4.551;019,27;     7.734;032,74;     5.659;023,96;     2.322;009,83;     1.167;004,94;     1.086;004,60;       774;003,28;       157;000,66;        60;000,25;         0;000,00;         0;000,00;06;Anoia                                   ;
08;103;Jorba                                             ;       632;       528;083,54;       104;016,46;         2;000,38;         2;000,38;       524;099,24;       526;099,62;        63;011,98;       162;030,80;       176;033,46;        42;007,98;        25;004,75;        32;006,08;        21;003,99;         3;000,57;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;104;Llacuna, la                                       ;       667;       566;084,86;       101;015,14;         2;000,35;         3;000,53;       561;099,12;       564;099,65;        44;007,80;       255;045,21;       171;030,32;        15;002,66;        13;002,30;        48;008,51;        12;002,13;         3;000,53;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;105;Llagosta, la                                      ;     9.657;     7.882;081,62;     1.775;018,38;        37;000,47;        31;000,39;     7.814;099,14;     7.845;099,53;     2.904;037,02;       483;006,16;     1.081;013,78;     1.955;024,92;       775;009,88;       120;001,53;       375;004,78;        94;001,20;        27;000,34;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;106;Llinars del Vallès                                ;     7.369;     6.178;083,84;     1.191;016,16;        29;000,47;        21;000,34;     6.128;099,19;     6.149;099,53;     1.437;023,37;     1.475;023,99;     1.623;026,39;       656;010,67;       328;005,33;       304;004,94;       219;003,56;        67;001,09;        19;000,31;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;107;Lliçà d'Amunt                                     ;    11.724;     9.815;083,72;     1.909;016,28;        50;000,51;        45;000,46;     9.720;099,03;     9.765;099,49;     3.125;032,00;     1.427;014,61;     2.011;020,59;     1.430;014,64;       874;008,95;       315;003,23;       374;003,83;       138;001,41;        26;000,27;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
